,job_description,industry,sector,location,job_name,company_name,State
16,"Job Title: Principal Data Scientist, Center for Mathematical Sciences - QUA******

Description

Merck & Co., Inc. Kenilworth, N.J., U.S.A. known as Merck in the United States and Canada, is a global health care leader with a diversified portfolio of prescription medicines, vaccines and animal health products. The difference between potential and achievement lies in the spark that fuels innovation and inventiveness; this is the space where Merck has codified its legacy for over a century. Merck's success is backed by ethical integrity, forward momentum, and an inspiring mission to achieve new milestones in global healthcare.

Merck Manufacturing Division, MMD, is a team of dedicated, energetic individuals who are committed to being the most trusted supplier of pharmaceuticals and health products worldwide. Our facilities, along with our external contractors, suppliers, and partners, comprise an interdependent global manufacturing network that's committed to delivering a compliant, reliable supply to customers and patients on time, every time, across the globe.

The employee is responsible for the analysis and evaluation of data to meet the needs of the our Manufacturing Division. The employee will, through consultation with employees and teams, provide data science expertise including data wrangling, data evaluation (visualization and numerical analysis) and interpretation of results. The employee will create analytic workflows, dashboards and apps that allow our Manufacturing Division employees to utilize the data we gather in manufacturing activities. In the future this data will increase in size and complexity. The employee will provide innovations in data science and bring in new technology as appropriate. They will be involved in external regulatory and industry collaborations to learn from and influence the external environment.

Qualifications

Education Minimum Requirement:
A minimum of 5 years of experience in a science-based analytics role. MS or PhD in Data Science, Statistics, Mathematics, Engineering or Biology (with emphasis on data analysis).
Required Experience and Skills**:
Deep technical skills including statistics, programming (R, Python), data management (SQL), multivariate analysis, machine learning, data science.
The employee will need the following non-technical skills: business acumen, a curiosity about science and engineering needed to supply Merck's products.
Excellent oral and written communication skills.
Preferred Experience and Skills:
Additional experience in Engineering, Biology, Chemistry.
Six Sigma is considered a plus.
MMDHJ

Your role at Merck is integral to helping the world meet new breakthroughs that affect generations to come, and we're counting on your skills and inventiveness to help make meaningful contributions to global medical advancement. At Merck, we're inventing for life.

If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request to .

Search Firm Representatives Please Read Carefully:

Merck & Co., Inc. is not accepting unsolicited assistance from search firms for this employment opportunity. Please, no phone calls or emails. All resumes submitted by search firms to any employee at Merck via email, the Internet or in any form and/or method without a valid written search agreement in place for this position will be deemed the sole property of Merck. No fee will be paid in the event the candidate is hired by Merck as a result of the referral or through other means.

Visa sponsorship is not available for this position.

For more information about personal rights under Equal Employment Opportunity, visit:

Job Quantitative Sciences Generic

Primary Location NA-US-NJ-Kenilworth

Other Locations Regular

Employee Status Yes, 10 % of the Time

Number Of Openings 1st

Categories
Engineering",Health Care Services & Hospitals,Health Care,"Kenilworth, NJ","Principal Data Scientist, Center for Mathematical Sciences",Merck,NJ
17,"Tabula Rasa Health Care? TRHC is a family of companies that leverages technology to improve healthcare. TRHC works with providers and insurers to identify multi-drug interactions and to reduce risk of medication-related problems. We have developed the first multi-drug interaction tool that identifies risk across a variety of safety factors and presents meaningful opportunities to mitigate that risk. This technology can be used to assess safety at the individual patient-level or to stratify medication risk at the population-level, and can be embedded within any EMR or other healthcare IT system.

Tabula Rasa Health Care is looking for an Analytics Lead to lead a diverse team of experienced data and analytics professionals to explore data and solutions for clients in a complex, highly diverse environment. The role requires a broad mix of business, technical and process expertise to drive leadership of highly visible solutions across a number of target business domains. A focus on operational success and improvement as well as on integration of newly identified approaches and products will be key success factors for this role.

Primary Functions:
Lead the team responsible for business requirement capture and translation including hypothesis-driven scenario review and client relationship development
Carries out supervisory responsibilities in accordance with the organization's policies and applicable law
Manage complex priorities and projects including leading and mentoring others in setting and meeting target expectations for both internal and external clients
Translate advanced business analytics problems into technical, process-centric deliverables that yield actionable recommendations with clearly defined target and measurement metrics
Architect, implement and test data processing approaches and methods including data mining / data science algorithms on a variety of hosted settings and target states
Recruit and develop the best people based on capabilities and on the ongoing commitment to TRHC core values
Qualifications:

Education, Experience & Training:
Bachelor?s degree in Computer Science, Bioinformatics or related technical/quantitative field
10+ years direct, applied data analytics experience including professional services and/or internal analytics team leadership
10+ years? experience with relational databases (SQL Server, MySQL, Oracle)
10+ years of leading high performing technical teams including recruiting and individual development
Proficient in applied programming languages such as Python, SQL, R
Prior experience and understanding of healthcare data management, clinical informatics, and/or data analysis is required
Familiarity with ICD10, SNOMED, RxCUI and Claims data is preferred
Experience with self-service analytics tools and distributed processing (e.g. Hadoop) a plus
Prior experience with compliant (e.g. HIPAA, 21 CRF Part 11) systems, processes and operations development is preferred
Specific Skills:
Direct, applied experience in defining, building and maintaining solution-centric Data Warehouses
Mastery of definition and delivery of business metrics, data visualization, and deployment and use of OLAP, dashboards, scorecards, analytic applications and data mining
High proficiency with SQL languages (MySQL, SQL Server, Oracle, DB2)
Excellent client-facing communication skills and the ability to build lasting partnerships with key business and technical stakeholders
Direct, applied experience managing solutions aligned with the Software Development Lifecycle
Knowledge of business operational, process, delivery, and support models
Strong communication skills to act as business/technical liaison explaining technical concepts to business audiences, and to explain business concepts to technical resources
Nice to have tools - JIRA, Tableau, SSIS, Oracle, Informatica
Competencies:
Overall competency in integration of innovative business and technology solutions
Excited & motivated to learn, apply and share new technologies
Bias to action to set and meet aggressive expectations both within and outside the team
Responsive, prompt and precise communication
Ability to build and maintain relationships across all levels of the organization and external customers/vendors
Creative and innovative thinking with a strong work ethic and the desire to drive team success in a high demand environment",Health Care Services & Hospitals,Health Care,"Moorestown, NJ",Director of Analytics Operations,"Tabula Rasa HealthCare, Inc",NJ
18,"Janssen Research & Development LLC, a Johnson & Johnson company, is recruiting for a Senior Scientist, Data Science. The primary location for this position is Spring House, PA. Consideration will be given to Raritan, NJ; La Jolla, CA; and Beerse, Belgium. Up to 15% domestic travel may be required.
Janssen develops treatments that improve the health and lifestyles of people worldwide. Research and development areas encompass oncology, cardiovascular and metabolic disorders, immunology, neuroscience, and infectious disease. Our ultimate goal is to help people live longer, healthier lives. We have produced and marketed many first-in-class prescription medications and are poised to serve the broad needs of the healthcare market from patients to practitioners and from clinics to hospitals. To learn more about Janssen, one of the Pharmaceutical Companies of Johnson & Johnson, visit www.janssenpharmaceuticalsinc.com.

Thriving on a diverse company culture, celebrating the uniqueness of our employees and committed to inclusion. Proud to be an equal opportunity employer.

The R&D Data Science team within Janssen is looking for an outstanding senior scientist who is interested in designing, developing, and fielding impactful data science solutions. Our team supports projects from discovery through late development. The senior scientist will help identify viable data science opportunities and then conceive, develop and implement end to end data analytical solutions. There are many ways to explore and analyze data, and this drives the excitement and passion of data scientists at Janssen as many teams are eager to leverage data to drive scientific innovation. The senior scientist will be someone who stays on the cutting edge of the data science field in order to implement novel algorithms that influence decisions at various levels in the organization. The role requires both a broad knowledge of existing machine learning algorithms and creativity to invent and customize when necessary. The senior scientist will be part of a dynamic, accomplished team that supports multiple R&D therapeutic areas in the discovery and development of innovative medicines.

The Senior Scientist will:

Work with colleagues in research and development to conceive, design, build, and implement state-of-the art scientific algorithms to support Janssen R&D initiatives.
Lead data science projects by developing and applying creative solutions that go beyond current tools to deliver data-driven insights to high-priority scientific problems.
Participate in project teams and interact closely with scientific colleagues across various disciplines.
Potentially interact with external partners and/or vendors.
Provide technical guidance to team members.


Qualifications
Ph.D. degree with a minimum of 2 years of experience (OR Masters degree with a minimum of 5 years of relevant experience) in Computer Science, Statistics, Machine Learning & Artificial Intelligence, Physics, Mathematics, Computational Chemistry, Bioinformatics, Computational Biology or a related discipline is required.
Familiarity with drug discovery and clinical development processes is preferred.
Strong working knowledge of machine learning algorithms such as Random Forest, SVM, neural networks, etc. and/or Natural Language Processing techniques is required.
Experience delivering on data science projects using predictive technologies, data mining and/or text mining is preferred.
Familiarity with large datasets, understanding of data analysis workflows, and/or knowledge of querying languages such as SQL is required.
Handling of healthcare relevant datasets, such as EHR, insurance claims or registry data, is preferred.
Proficient with one or more programming language such as Python, R, C++, or Java is required.
Experience with visualization software/tools such as R, Spotfire, Tableau, etc. is preferred.
Excellent communication, interpersonal, and written skills are required.


Primary Location
United States-Pennsylvania-Spring House
Other Locations
Europe/Middle East/Africa-Belgium-Antwerp-Beerse, North America-United States-California-La Jolla, United States-New Jersey-Raritan
Organization
Janssen Research & Development, LLC. (6084)
Job Function
R&D
Requisition ID
00001DJP",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,"New Brunswick, NJ","Senior Scientist, Data Science (1 of 2)",Johnson & Johnson,NJ
19,"Job Title: Associate Principal Data Scientist, Center for Mathematical Sciences - QUA******

Description

Merck & Co., Inc. Kenilworth, N.J., U.S.A. known as Merck in the United States and Canada, is a global health care leader with a diversified portfolio of prescription medicines, vaccines and animal health products. The difference between potential and achievement lies in the spark that fuels innovation and inventiveness; this is the space where Merck has codified its legacy for over a century. Merck's success is backed by ethical integrity, forward momentum, and an inspiring mission to achieve new milestones in global healthcare.

Merck Manufacturing Division, MMD, is a team of dedicated, energetic individuals who are committed to being the most trusted supplier of pharmaceuticals and health products worldwide. Our facilities, along with our external contractors, suppliers, and partners, comprise an interdependent global manufacturing network that's committed to delivering a compliant, reliable supply to customers and patients on time, every time, across the globe.

The employee is responsible for the analysis and evaluation of data to meet the needs of the our Manufacturing Division. The employee will, through consultation with employees and teams, provide data science expertise including data wrangling, data evaluation (visualization and numerical analysis) and interpretation of results. The employee will create analytic workflows, dashboards and apps that allow our manufacturing division employees to utilize the data we gather in manufacturing activities. In the future this data will increase in size and complexity. The employee will provide innovations in data science and bring in new technology as appropriate. They will be involved in external regulatory and industry collaborations to learn from and influence the external environment.

Qualifications

Education Minimum Requirement:
A minimum of 3 years of experience in a science-based analytics role. MS or PhD in Data Science, Statistics, Mathematics, Engineering, Chemistry, or Biology (with emphasis on data analysis).
Required Experience and Skills**:
Deep technical skills including statistics, programming (R, Python), data management (SQL), multivariate analysis, machine learning, data science.
The employee will need the following non-technical skills: business acumen, a curiosity about science and engineering needed to supply Merck's products.
Excellent oral and written communication skills
Preferred Experience and Skills:
Additional experience in Engineering, Biology, Chemistry.
Six Sigma experience or certification is considered a plus.
MMDHJ

Your role at Merck is integral to helping the world meet new breakthroughs that affect generations to come, and we're counting on your skills and inventiveness to help make meaningful contributions to global medical advancement. At Merck, we're inventing for life.

If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request to .

Search Firm Representatives Please Read Carefully:

Merck & Co., Inc. is not accepting unsolicited assistance from search firms for this employment opportunity. Please, no phone calls or emails. All resumes submitted by search firms to any employee at Merck via email, the Internet or in any form and/or method without a valid written search agreement in place for this position will be deemed the sole property of Merck. No fee will be paid in the event the candidate is hired by Merck as a result of the referral or through other means.

Visa sponsorship is not available for this position.

For more information about personal rights under Equal Employment Opportunity, visit:

Job Quantitative Sciences Generic

Primary Location NA-US-NJ-Kenilworth

Other Locations Regular

Employee Status Yes, 10 % of the Time

Number Of Openings 1st",Health Care Services & Hospitals,Health Care,"Kenilworth, NJ","Associate Principal Data Scientist, Center for Mathematical Sciences",Merck,NJ
20,"Data Engineer
If you are a Data Engineer with experience, please read on!

Located in Jersey City, NJ we are a marketing/advertising technology platform transforming the way brands connect with consumers. As a member of our engineering team, we want you to bring experience bringing real products from the ground up. We use a variety of tools, technologies, and languages to build software (Scala, Elasticsearch, Aerospike, React/Redux, Kinesis/Kafka, Hadoop, MR, AWS EMR, Spark).
What's In It for You
We offer an amazing compensation package including but not limited to:

- A competitive base salary (DOE)
- Full benefits (Medical, Dental, Vision)
- Bonuses!!
- 401K plan
- Birthday parties, free snacks, Friday lunches
- Team building, happy hours, contests
What You Will Be Doing
- Maintain and improve our data pipelines using Hadoop, Spark, Aerospike, Elasticsearch and more
- Partner with the Data Science team to investigate and implement advanced statistical models and machine learning pipelines
- Identify and implement performance improvements across all pipelines
- Data investigations to validate assumptions or find the source of a problem
What You Need for this Position
At Least 3 Years of big data experience and knowledge of:

- Hadoop MapReduce or other big data technologies and pipelines (Hadoop, Spark, R, MapReduce, NoSQL, Kafka, RDBMS, etc.)
- Object Oriented Programming experience (Pref. Scala but strong with Java works too)
- You consider yourself a Data Scientist and Senior Developer
- Expertise in Data Structures, Algorithms & Design

Added bonus if you have knowledge of:

- One or more of the following: Location Intelligence, Marketing Platforms, Advertising Technology
- Scala Machine learning pipelines
So, if you are a Data Engineer with experience, please apply today!
-
Applicants must be authorized to work in the U.S.


CyberCoders, Inc is proud to be an Equal Opportunity Employer

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.

Your Right to Work In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire.",Staffing & Outsourcing,Business Services,"Irvine, CA",Data Engineer,CyberCoders,NJ
21,"Job Description
Job Summary

The Data Scientist is an analytics-focused professional who is responsible for developing and managing analyses and applications for key business areas in the Company.

The Data Scientist analyzes identifies problems to support business and clinical objectives by leveraging their expertise of data systems and processes. She/he develops, executes, manages, and refines the information systems to create a variety of reports for the key business areas and then guides the examination and interpretation of those reports. The Data Scientist supports business objectives through her/his expertise of data, implementing, and maintaining basic and complex reporting and analytical solutions with a strategic approach for future foreseeable needs and objectives of the business and clinical line.

Special attention is required for aesthetics and visualization of data, keeping the end-user and purpose of data messaging a priority. The Data Scientist is an advocate for appropriate transparency and extension of business line data across the enterprise to support the appropriate use of this information. The successful candidate must demonstrate flexibility with changing priorities and urgent, unplanned tasks.

She/he is a key liaison who will collaborate with interdisciplinary members of the team, including the Executive Director(s), Director of Finance, Director of Clinical Services, Director of Information Technology, Advanced Practice Nurses, and members of the administrative staff. In addition, the Data Scientist will interact with clients to support external reporting and respond to the clients’ data needs. It is also expected that the Data Scientist will work with the Director of Information Technology to support the IT needs of the organization, and provide support to the IT team.

Requirements
Bachelor’s degree in Computer Science, Bioinformatics, Engineering, Mathematics/Statistics, or a related field and five years of progressive experience in a similar position required.
Master’s degree or greater in Computer Science, Bioinformatics, Engineering, Mathematics/Statistics or a related field preferred.
Thorough understanding of data management, data organization, and database design
Ability to to translate business and clinical needs to models, and iterate to find solutions and identify future problems.
Excellent communication and problem solving skills required.
Self-motivated, able to plan and organize tasks across multiple projects, ability to meet and exceed deadlines, and work with a sense of urgency.
Knowledge of SQL and Python, including:
Experience with popular Python data science and Machine Learning libraries (Numpy, Pandas, Scikit-Learn);
Experience with popular Python Visualization libraries (e.g. Matplotlib, Seaborn, Altair); and
Experience with popular Natural Language Processing Libraries (e.g. NLTK).
Ability to perform custom analyses with minimal guidance from business teams.
Ability to learn quickly and develop skills as needed (e.g building simple applications for use in the business in web language(s)).
Detail-oriented and highly organized.
Wound Healing Solutions is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, ethnicity, color, religion, sex, sexual orientation, gender identity, marital status, civil union status, national origin, ancestry, age, parental status, disabled status, veteran status, or any other legally protected classification, in accordance with applicable law.
Company Description
Wound Healing Solutions, LLC (WHS) is the regions preferred wound management service. Since 2002, WHS has delivered research-driven wound management services to thousands of long-term care residents across several different territories. Nurse practitioner owned and operated, WHS is setting the standard of wound management in the long-term care setting. www.wounds.us",Health Care,Less than $1 million (USD),"Barrington, NJ",Data Scientist,Wound Healing Solutions,NJ
22,"Our Asset and Wealth Management division is driven by innovators like you who are driven to create technology solutions that make us work more efficiently and help our businesses grow. It’s our mission to efficiently take care of our clients’ wealth, helping them get, and remain properly invested. Across 27 cities, our team of 4,600 agile technologists thrive in a cloud-native environment that values continuous learning using a data-centric approach in developing innovative technology solutions.
We are building the #1 Asset Management Technology platform in the world and we need exceptional, motivated, and world-class talent to join the Portfolio Core Technology team at JP Morgan Asset Management. This role is primarily focused on data science / machine learning. However, you are expected to be versatile and be able to own / implement a use case end-to-end, including compute and data layers; and even lightweight UI prototype to test/validate your model. You must have a passion for writing and testing high quality code.
Job Description:
You will use analytics and machine learning techniques to improve data quality. The goal is to replace thousands of inference rules that are currently coded and maintained to check for data quality issues.
You will develop an ML-based framework that helps reconcile data from multiple data providers with their own respective meta-data and mnemonics. The data reconciliation framework needs to understand the semantics of trade and instrument lifecycle and also temporal aspects of the attributes being compared.
We have hundreds of service providers that provide various services to Asset Management business. You will help develop a “scorecard” based on the QoS (quality of service) provided by each service provider. You will help develop a framework that captures metrics and then calculates an aggregated score based on various parameters.
For certain key measures or calculations that we show to our users, we want to assign a “confidence measure” towards the accuracy of such numbers with associated explanation (through generated text). You will work on an algorithm to not only calculate such confidence measure but you will also work on the data model design for storing and retrieving such data points efficiently.
You will write test cases using TDD/BDD approach with emphasis on high maintainability.
You will participate in code review sessions - peer reviews and group reviews. You will provide code review sign-off for your peer’s code.
You will demonstrate scalability of your models/algorithms using mock testing frameworks and other tools.
Technical documentation of your algorithm / models
Implementing logging, auditability, security, and monitoring features.
You should be able to build lightweight user interface using Angular or React.
Qualifications:
MUST: At least a BS degree in Computer Science from a reputed university/college. MS or PhD in Computer Science preferred. Can consider non-CS degrees if there is strong relevant experience.
MUST: Deep knowledge and expertise in Python programming - you should rate yourself 8 out of 10 or higher and be able to demonstrate during the hiring process.
Experience programming in Java is a huge plus as we will be writing services in Java but exposed via Rest API. If you have expertise in another language like C# or C or Scala and you will be willing to learn Java then that will work too. Exposure to R/Matlab is a plus.
MUST: Experience working through entire lifecycle of at least one large complex application build-out and delivery for either a large financial organization or a top-class technology product team. Your ML / data science project must be in production for at least 1 year.
2-5 years of experience in the role of software engineer. Experience building a truly distributed architecture based system, especially involving large data volumes and real-time distribution will be huge plus.
Knowledge of CI/CD, DevOps tool chain, and a test-driven approach to agile delivery is expected.
Experience with implementing middle-tier data caching solutions (e.g. Gemfire or Apache Ignite) and/or designing/delivering messaging-based solutions (e.g. Kafka) is a plus.
Knowledge of modern architectures based on microservices, REST APIs, NoSQL stores (e.g. Cassandra), and event-based architecture will be key.",Banks & Credit Unions,Finance,"New York, NY",Data Science/Machine Learning Software Engineer,Chase,NJ
23,"With our portfolio of global Power Brands such as Oreo and belVita biscuits, Cadbury Dairy Milk and Milka chocolate and Trident gum, we're the world's #1 in biscuits and candy, and #2 in chocolate and gum. We're Mondel?z International, a snacking powerhouse with operations in more than 80 countries, with approximately 90,000 employees globally and our brands are marketed in around 165 countries.

Our purpose and vision is to create more MOMENTS OF JOY by building the BEST SNACKING COMPANY IN THE WORLD.

In Research, Development&Quality (RD&Q), your skills can be the special ingredient that brings our brands to life. As part of a fantastic team of scientists, engineers and nutritionists, you'll work tirelessly on product design or development, process development, quality, nutrition, sensory and food safety aspects to ensure we deliver a consistent, delightful consumer experience. RD&Q is where you'll turn great ideas into brilliant brands.

Purpose of Role

Leading a small team to organize, mine and visualize complex R&D data to deliver new insights to enable rapid, high quality innovation across our chocolate, biscuit, gum&candy categories. Exploring opportunities from a wide range of data sources and types.

Main Responsibilities
Works with engineers and scientists to define complex technical challenges to be solved.
Defines system needs to maximize data as an asset to the R&D function including combining data / connecting data from multiple sources.
Uses appropriate software tools to mine and visualize data, including programming where necessary.
Set up predictive and prescriptive models.
Ensure modelling techniques are robust and appropriate and highlighting the need for more experimental data where necessary.
Communicates outputs from the work with R&D teams to ensure learning is embedded in the business quickly to speed up innovation and optimization.
Write and builds best practice documentation and actively strives to change traditional ways of working within R&D.
Develops simplified software tools for others to use to add and interpret data, and understand results.
Researches and keeps up to date with developments in data science techniques.
Maintains and develops data mining resources including hardware and software updates, working with IT department to maintain security and back-up systems.
Develop junior team members.
Bachelor degree or higher in a STEM subject
6 years experience of Data Science from data management through to advanced modelling and communicating outputs - ideally with experience of IBM SPSS Modeller Gold
Experience of a wide range of software solutions and tools such as machine learning&AI algorithms
Ability to simplify complex problems and communicate to wide audience
Global experience and additional language preferred
Key Competencies

Leadership:
Problem solving
Dealing with ambiguity
Standing alone
Presentation skills
Strong Written and Verbal communication
Functional:
Knowledge of advanced data mining techniques e.g. AI, machine learning, etc.
Skilled in math and statistics
Strong IT systems understand including connectivity
Project Management
Mondel?z Global LLC is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected Veteran status, sexual orientation, gender identity, gender expression, genetic information, or any other characteristic protected by law. Applicants who require accommodation to participate in the job application process may contact 847-943-5460 for assistance.

Applicants must complete all required steps in the application process, including providing a Resume/CV, in order to be considered for this position.",Food & Beverage Manufacturing,Manufacturing,"Deerfield, IL",Senior Associate Principal Scientist- Data Science,"Mondelez International, Inc.",NJ
24,"Job ID: 20180926-12618-MGV Company Name: Verisk Analytics
Description:
Verisk Analytics has an amazing story to tell. In 2016, Forbes magazine named Verisk Analytics to its World’s Most Innovative Companies list and to its America’s Best Large Employers list. If you’re looking for a career that transforms, inspires, challenges, and rewards you, then come join us.
At Verisk, you can build a rewarding career with challenging and meaningful work; create a positive, lasting impact on the business; and find the support, coaching, and training you need to advance your career. Our culture of innovation means your ideas on how to improve our business will be heard. As key contributors to our success, our team members enjoy working in a business-casual, collaborative environment that offers state-of-the-art resources, advanced technologies, and an excellent benefits package.
Verisk Analytics is a leading data analytics provider serving customers in insurance, natural resources, and financial services. We’ve been delivering data, analytics, and decision support services to our customers for more than 45 years. At Verisk, you’ll be part of an organization that’s committed to serving the long-term interests of our stakeholders, including the communities where we operate.
Position Summary
Our Insurance Analytics business is seeking an experienced Data Scientist to serve as a resource in the conception and development of new predictive modeling initiatives.
Responsibilities
Under some supervision, executes data analysis and modeling projects from project/sample design, reception and processing of data, performing analyses and modeling to final reports/presentations, communication of results and sales support
Utilizes advanced statistical techniques to create high-performing predictive models and creative analyses, that are in compliance with regulatory and privacy requirements, to address business objectives and client needs.
Provides technical sales support, which may include various analyses and the preparation and presentation of analytical results.
Tests new statistical analysis methods, software and data sources for continual improvement of quantitative solutions. Shares knowledge within the analytics group.
Creates clear and easy to understand reports and/or PowerPoint decks for client meetings or third party collaborations. Verbally presents analysis ideas, progress and results to internal managers, external partners and customers
Communicates with internal groups on data specifications and with IT engineers on model/algorithm implementation.
Follows detailed project plans to ensure projects are completed on time and within budget. Provides high quality ongoing customer/partner support; answering questions, resolving problems and building solutions.
Requirements
Graduate-level degree with concentration in a quantitative discipline such as statistics computer science, mathematics, economics, or operations research.
Strong verbal and written communications skills, listening and teamwork skills, and effective presentation skills. This is absolutely essential since you will have a lot of exposure to different internal groups (data, IT, product and sales) as well as third-party partners and customers (insurance companies).
2+ years of relevant work experience including 1 year of statistical modeling and data mining in a P&C insurance context (insurance company or insurance consulting firm) using large and complex datasets. Experience with personal lines rating plan modeling is a strong plus. Life or health insurance experience is a bonus.
Expertise in statistical modeling techniques such as linear regression, logistic regression, GLM, tree models, cluster analysis, principal components, and feature creation, validation.
Programming experience with SAS (STAT, macros, EM), R and other statistical software (CART, Emblem, SPSS, Matlab). Greenplum and UNIX experience is a plus. AWS experience is also a plus.
Detail-oriented technical aptitude with strong logical, problem solving, and decision-making skills. Excellent organization/planning skills and talent for managing many large and complex datasets.
Aptitude in performing multiple tasks and dealing with changing deadline requirements. This includes knowing when to escalate issues. Maintains a focused, flexible, organized, and proactive manner
We offer an excellent compensation package. Our benefits package is competitive and includes full healthcare options, a 401(k) plan, and generous paid time off program.
Verisk Analytics is an Equal Opportunity Employer
http://www.verisk.com/careers.html
#LI-MV1
Requirements:
Expertise Scientific
Education Masters
Job Type Full Time
Location NJ-Jersey City",Research & Development,Business Services,"Jersey City, NJ",Senior Data Scientist,Verisk Analytics,NJ
0,"Data Analyst, Content Generation and Automation

Princeton

Posted May 23, 2018 - Requisition No. 64591

Interested in leveraging your strong analytical and technical skills to develop unique content? Looking for ways to blend your financial knowledge with your technical aptitude?

Bloomberg's Global Data division is creating a Content Generation and Automation team that seeks to build a team of analysts with strong technical skills and domain expertise in Financial Markets. This group is responsible for idea generation, testing, validation, and development of the technical infrastructure to automatically create and deliver impactful content. Content and data generated by this team will be used for automated news, events, and core product that will support company-wide initiatives including Events Generation, Key Insights, and News Automation.

We'll trust you to:

Leverage your understanding of what drives the financial markets to identify opportunities for automated content generation, while working closely with partners across departments to implement automated content. To achieve this, you will utilize your technical and market knowledge to design, template and validate potential market moving events using our corpus of data in conjunction with back-testing and anomaly detection techniques, to ensure the events impact. In close collaboration with stakeholders, development teams, data teams, and client, you will turn these content ideas into reality and drive integration with core product, news, and data using our proprietary technology stack.

How you will make an impact:

Lead projects aimed at generating content to support News & Core Product
Leverage your strong technical skills to build automated content and back-testing models that will support the future development of new content and events
Identify opportunities to improve data quality and develop solutions
Build a strong rapport and collaboration with teams across Bloomberg
Proactively manage changes in project scope, identify potential risks and sustainability
Engage with external clients to develop project requirements and success metrics
Develop creation and delivery methods for content that meets the needs of internal and external clients

You need to have:

Prior experience or strong knowledge and understanding of financial markets with a keen interest and drive to expand financial knowledge
Strong ability to manage multiple priorities, projects, and deadlines across multiple stakeholders and business initiatives
Demonstrated knowledge of Python with proven experience leveraging to perform data analysis, process enhancements and automation, etc.
Ability to analyze large quantities of data through data analysis tools and an ability to interact and pull data from different types of databases and systems (SQL, API, BAS Services, DL, etc)
Drive and motivation to work independently as well as with large groups of stakeholders
High attention to detail, with demonstrated ability to not just identify problems but provide solutions
Ability to proactively seek answers and communicate potential risks

We'd love to see:

Excellent presentation and communication skills with stakeholder management experience
Experience working with Bloomberg data to build tools, templates, or models by using tools such as BQL/BQUANT, Microsoft Excel, R, etc.",Computer Hardware & Software,Information Technology,"New York, NY","Data Analyst, Content Generation and Automation",Bloomberg,NJ
