,job_description,industry,sector,location,job_name,company_name,State
23,"Position: Account Executive - Healthcare

Location: East Coast (New England Area)

Revolutionizing business through data science and analytics, Alteryx offers an end-to-end analytics platform which empowers data analysts and scientists alike to break data barriers, deliver insights, and experience the thrill of getting to the answer faster. Organizations all over the world rely on Alteryx daily to deliver actionable insights.

Join our team of passionate and hard-working associates, and help make a difference in peoples lives by creating software that enables business users to solve problems using data that were previously thought to be unsolvable, save them days, weeks and months of mundane data prep and blending, and help them truly love their jobs again.

Overview:


Are you a proven sales professional looking to directly drive the success of one of the most exciting companies in Analytics? Alteryx has an immediate opportunity for an experienced, results oriented Account Executive. Our ideal candidate is a tireless hunter who lives for finding, developing and expanding opportunities for new business. If evangelizing unbelievable technologies is simply part of your sales DNA, and being the vanguard for the next wave in BI / Analytics sounds exciting, then we'd like to talk to you!

Qualifications:

Healthcare Industry Knowledge
Experience selling to Healthcare Payers and Providers
7-10 years of experience selling complex Enterprise level B2B software solutions to the executive/director-level as well as the analyst/user community; SaaS, PaaS and/or hybrid.
Proven sales track record with history of clearly meeting or exceeding quotas.
Technologically savvy with experience in Business Intelligence, Strategic Analytics, Data Integration/ETL, Data Services Provider or Data Discovery/Visualization technology is required.
History of successful technology sales to LOB, rather than straight IT focus.
Ability to develop the strategic goals and tactical plans necessary to identify, prospect and connect with targeted accounts.
Can successfully translate technology into business level conversations that bring value and uncover opportunity for our clients.
Requirements:

Bachelors degree or equivalent
A disciplined prospector who can continuously build a pipeline while working on prosecuting deals; leverage existing network and all social channels including LinkedIn to drive communications and account penetration.
Disciplined sales professional with ability to self-manage and push beyond the bounds of adequate performance and standard expectations.
Documented expertise in Healthcare
Ability to travel up to 40 to 60%.
Detail oriented, relationship building skills, and a focus on a high level of customer service
Excellent written and verbal communication skills, including high caliber presentation skills; PC skills including PowerPoint, Word, Excel and Salesforce.com.
Unsolicited third party/agency profiles and resumes will not be considered. Please do not inquire.

Alteryx, Inc. is an Equal Employment Opportunity Employer",Enterprise Software & Network Solutions,Information Technology,"Irvine, CA",Account Executive - Healthcare Sales,Alteryx,MA
24,"Design, develop, troubleshoot and debug software programs for databases, applications, tools, networks etc.

As a member of the software engineering division, you will assist in defining and developing software for tasks associated with the developing, debugging or designing of software applications or operating systems. Provide technical leadership to other software developers. Specify, design and implement modest changes to existing software architecture to meet changing needs.

Duties and tasks are varied and complex needing independent judgment. Fully competent in own area of expertise. May have project lead role and or supervise lower level personnel. BS or MS degree or equivalent experience relevant to functional area. 4 years of software engineering or related experience.
Oracle is an Equal Employment Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability and protected veterans status or any other characteristic protected by law.*
As a developeron the Oracle Data Science Cloud Platform team, you will have a hand in thedesign and delivery of a high-quality cloud service with the capabilities,scalability and performance needed to match the needs of enterprise datascience teams and enterprise application development teams. You will need deepexperience with web technologies (HTML, JavaScript, CSS), a proficiency withsolving real-world challenges in complicated frontends, and a proven ability todevelop and deliver compelling user interfaces and to construct the APIs thatpower them.

What you ll do
Build and maintain user interfaces that meet productdesigns using React, Relay, Flow, and inline CSS
Build and maintain a GraphQL API that orchestratesinformation across various backend services
Add to test coverage to ensure a high-quality product
Work closely with other engineers across the Platformteam to deliver a state-of-the-art product
Build interactions with a strong focus on user experience
Qualifications:
3 years of applied experience building UI products in a production environment, particularly with ReactJS
Agood grasp on functional patterns used commonly in React applications.
Experience with agile software development
Experience building reusable components that enable efficient iteration on features
Experience building high-performance, resilient, scalable and well-engineered systems
A creative and growth mindset, willingness to solve challenging problems and learn new skills on the job
Good communication skills, with ability to clearly articulate engineering designs
Solid grasp of everyday git commands and workflows
Desired Skills
Familiarity designing and using GraphQL APIs as well as experience using one of Apollo or Relay
Familiarity with Docker, Kubernetes, and related technologies
Experience optimizing a user interface for a wide-range of users with different constraints
Experience with building responsive applications
*Job:** **Product Development*
*Organization:** **Oracle*
*Title:** *Data Science Platform - Front End Developer*
*Location:** *CA,California-Culver City*
*Requisition ID:** *18000Z5G*
*Other Locations:** *United States*",Enterprise Software & Network Solutions,Information Technology,"Redwood City, CA",Data Science Platform - Front End Developer,Oracle,MA
25,"Job Summary

NetApp OnCommand Insight (OCI) is looking for a Data Scientist with deep knowledge of Machine Learning (ML) and statistical algorithms and techniques to join the team that helps the largest enterprises and organizations in the world to manage their highly complex data centers and infrastructure across private and public clouds.

The successful candidate will have an innate curiosity and passion for gathering insights from large sets of data that can help customers thrive using OCI. Of particular interest will be time-series analysis (e.g. Bayesian methods), Natural Language processing, and general Machine Learning analysis. By reviewing the data collected by OCI and the associated use cases, the candidate will work with Product Management to generate product feature ideas that focus on using ML algorithms and techniques to enhance analytical possibilities within the product. Further, the successful candidate will have the skills to generate code level prototypes to illustrate the proposed feature concepts and will work closely with Engineering to help design, implement, and deliver necessary product execution. Experience designing and delivering software at scale in a SaaS environment is a highly desirable plus.

Responsibilities:
Apply broad and deep knowledge of ML algorithms and techniques to data collected by OCI in order to generate unique and enhanced insights for customers.
Work closely with OCI product management to integrate such ideas into the product and deliver to customers.
Lead work inside OCI engineering to implement and execute the delivery of ML based features.
Serve as a senior architectural advisor to facilitate integration of ML algorithms and techniques in a highly scalable fashion in a SaaS environment.
Job Requirements
7+ years of experience in building ML based features or techniques for customer visible products.
Including topics such as:
Time series analysis
Anomaly detection techniques
Statistics and Bayesian methods
Deep learning algorithms LTSM, CNN, Sequence-to-Sequence
Machine learning algorithms such as clustering, SVM, logistic regression
Natural language processing – topic modeling, sentiment analysis , sentence classification
Experience with scripting languages such as Python, R, shell scripts, etc.
Experience with Java is highly desirable.
General experience with SaaS based product architectures and related concepts (AWS, Micro-services, distributed processing, etc.) is highly desirable.
Strong communication skills. Able to convey clear and concise information to both engineers and executives at any level.
Work collaboratively within a team environment.
Education

• 8+ years of production software development experience.
Bachelor's or Master’s Degree, or PhD in Computer Science, Computer Engineering, or Computer Information Systems, or equivalent job experience is required.",Enterprise Software & Network Solutions,Information Technology,"Sunnyvale, CA",Data Scientist,NetApp,MA
26,"Job Description
Are you inspired by invention? Is problem solving through teamwork in your DNA? Do you like the idea of seeing how your work impacts the bigger picture? Answer yes to any of these and you’ll fit right in here at Amazon Robotics. We are a smart team of doers that work passionately to apply cutting edge advances in robotics and software to solve real-world challenges that will transform our customers’ experiences in ways we can’t even image yet. We invent new improvements every day. We are Amazon Robotics and we will give you the tools and support you need to invent with us in ways that are rewarding, fulfilling and fun.

The Amazon Robotics Analytics and Experimentation team is a group of talented data engineers & data scientists that empower our fellow roboticists to make data-driven decisions. As an Amazon Data Engineer, you will be working in one of the world's largest data warehouse environments. We are passionate about building a highly scalable big data system to support our analytics, machine learning, and data applications.
Basic Qualifications
Bachelor's degree or higher in a quantitative/technical field (e.g. Computer Science, Statistics, Engineering)
Design, creation, management, and business use of large datasets
Proficiency in, at least, one modern programming language such as Java, Scala, or Python
Knowledge of data management fundamentals and data storage principles
Knowledge of distributed systems as it pertains to data storage and cloud computing
Experience working with Open Source Big Data tools (Parquet, Spark, Hadoop, Presto)·
Experience in working and delivering end-to-end projects independently
Preferred Qualifications
5+ years of relevant experience in one of the following areas: Data engineering, database engineering, business intelligence or business analytics
Experience working with AWS Big Data Technologies (EMR, Redshift, S3)
Proven track record of delivering a big data solution
Experience working with both Batch and Real Time data processing systems
Proven success in communicating with users, other technical teams, and senior management to collect requirements, describe data modeling decisions and data engineering strategy
Experience providing technical leadership and mentoring other engineers for best practices on data engineering
Knowledge of software coding practices across the development lifecycle, including agile methodologies, coding standards, code reviews, source management, build processes, testing, and operations
Experience with JavaScript or supporting similar web platform

Amazon.com is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation.



Apply Now at Amazon",Internet,Information Technology,"Seattle, WA",Data Engineer,Amazon,MA
0,"We love programming and the excitement that comes with building something people use. We are the kind of people that love talking to users and can find the balance between solving a problem quickly and thinking about how your code will work in the future. We love to move fast, keep learning and get stuff done.

Our data science team is analyzing large data sets (were collecting billions of individual actions every month) and building products that enable our customers to grow faster and communicate more effectively with their customers. Were looking for data science software engineers to build production features, models and pipelines.

Our data science team is still in its early days and youll have a big impact on our direction and how we operate. Youll be central to shipping products that help our customers learn and grow from their data. Were looking for people who could play any number of different engineering roles in a cloud-scale SaaS company and are specifically excited by working in data science.
You:
Are a strong software engineer with a passion for data science.
Can write scalable and robust production code.
Know how to achieve cloud-scale data processing through parallel, elastic, streaming and similar techniques.
Have experience working on features from conception to deployment to ongoing enhancements.
Are skilled at working with data science packages and tools.
Have experience with or a strong desire to learn statistical, modeling and machine learning techniques.
Aspire to correctness (e.g. in your code, in drawing conclusions from data)
Have a bachelors or advanced degree in computer science or other relevant quantitative discipline, or equivalent industry experience.
Technologies we use (not comprehensive!):
Python
Numpy, Scipy, Pandas
Aurora, Cassandra, Kafka
HTML, JavaScript, React
SageMaker

About Us

Klaviyo is a team of people who are crazy motivated by growth.

Its what we help our customers do: grow their businesses by making it possible and easy for them to use their data to power better marketing.

Its how we behave as individuals: were all deeply passionate about learning.

Its how we manage our business: we have thousands of paying customers, were profitable, and were growing insanely fast.

And its what our culture is all about. Working at Klaviyo means youll work on things you never imagined you would; youll grow in ways you didnt consider possible; and youll do the best work of your career with people who are just as motivated and talented as you are.

If this sounds like your ideal place to work, drop us a note!",Computer Hardware & Software,Information Technology,"Boston, MA",Data Science Software Engineer,Klaviyo,MA
1,"404 Page Not Found
We’re sorry, the page you’re looking for doesn’t seem to exist, or has moved.",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,"Cambridge, MA","Associate Director, Clinical Data Science",Surface Oncology,MA
2,"Immuno-Oncology Data Scientist

The Oncology Research Therapeutic Area seeks an experienced computational biologist / data scientist to join us in the fight to stop cancer.

In this exciting role the Data Scientist is an integrated part of Discovery teams and will design experiments, manage data, and use advanced statistical, machine learning, as well as computational techniques to discover new targets either to stop the growth of cancer or re-awaken the immune system to eradicate the cancer. Furthermore, the Data Scientist will collaborate with Early Development teams to guide the development of molecules against those targets with data-driven biomarker plans.

Summary of Key Responsibilities:
Proactively engage with project teams to define crisp scientific questions that can be addressed with an appropriately powered experimental designs
Supply any computational, statistical, machine learning or modeling capability needed to synthesize from this design actionable recommendations relative to the teams question
In collaboration with project teams propose analysis strategies for target discovery, using methods based for instance on differential expression, co-regulation, correlated amplification, recurrent alterations, etc.; in so doing, also help devise statistical metrics for deciding significance, and ranking schemes for integrating data from many sources
Identify targets and biological contexts (e.g., T or B-cell repertoire, immune phenotypes, copy number, mutational, or expression signatures) in which therapies are likely to be beneficial by mining immune, genetic, genomic or screening data
Identify from patient and model system databases the epidemiology of these biological contexts and targets
Develop biomarker plans (e.g., selection, PD, efficacy) in collaboration with project teams
Manage and develop group of one or more associates and/ or contractors
Essential Qualifications:
Ph.D. in a computational, statistical, biophysics, or bioinformatics related fields.
A minimum of 8+years project-based work in computational application to biology related fields
Preferred Qualifications:

An ideal candidate will be collaborative, self-directed and possess
A positive, proactive can-do mindset
Strong interest in biology and immunological diseases
Statistical programming skills like SAS/S-plus, R/bioconductor and pipeline pilot or equivalents
Excellent understanding of immunology and hands-on research experience investigating complex lymphoid and/or myeloid cell subsets
First-hand multi-parametric data mining experience for target identification and biomarker discovery. For example, multivariate analysis; dimensionality reduction methods; parametric and non-parametric statistical methods; Bayesian statistics; pattern recognition or classification methods.
First-hand experience at integrating publicly or commercially available genetic, genomic, and immune datasets with novel experimental data to identify testable hypotheses
Developed communication and presentation skills and a successful track record of collaborating with cross-functional project teams
Excellent interpersonal and team skills
Demonstrated ability to lead projects of moderate scope, mapping-out critical path, milestones and timelines, as well as manage customer expectations with minimal supervision
Sanofi Inc. and its U.S. affiliates are Equal Opportunity and Affirmative Action employers committed to a culturally diverse workforce. All qualified applicants will receive consideration for employment without regard to race; color; creed; religion; national origin; age; ancestry; nationality; marital, domestic partnership or civil union status; sex, gender, gender identity or expression; affectional or sexual orientation; disability; veteran or military status or liability for military status; domestic violence victim status; atypical cellular or blood trait; genetic information (including the refusal to submit to genetic testing) or any other characteristic protected by law.

#GD-SA

#LI-SA

At Sanofi diversity and inclusion are foundational to how we operate and are embedded in our Core Values. We respect the diversity of our people, their backgrounds and experiences. We recognize that to truly tap into the richness diversity brings we must lead with inclusion and have a workplace where those differences can thrive and be leveraged to empower the lives of our employees, patients and customers.",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,"Paris, France","Immuno-Oncology Data Scientist, Bioinformatics Analyst",Sanofi,MA
3,"JOB SUMMARY

CBRE's Workplace practice is a diverse group of consultants with backgrounds in real estate, economics, finance, architecture, design, urban planning, data science, and organizational development. We are problem solvers passionate about making the experience of work better. We are looking for individuals interested in creating, implementing and sustaining workplace strategies that help organizations improve employee engagement, optimize their assets, and drive transformational change. Our clients come to us because they are motivated to create workplace experiences that attract and retain top talent, improve team productivity and agility, jumpstart collaboration and innovation, drive organizational culture, enable health and wellbeing, and increase the efficiency of their real estate investments.

To learn more about us, please visit www.cbre.com/workplace

WHAT THIS ROLE IS

We are seeking an experienced workplace strategist to join our growing national practice. This role will be responsible for leading the successful delivery of workplace consulting, coaching team members, and supporting business development. The activities include but are not limited to:

Leading a team to successfully deliver client-facing projects

Facilitating senior level engagements and managing client relationships

Coaching and developing junior team members

Conducting research and ensuring accuracy of quantitative and qualitative data analysis

Developing strategic recommendations and building consensus with senior leaders

Developing change management strategies

Participating in business development activities including client presentations, diagnostics, and proposals

Traveling to client sites across the U.S. (up to 50% at peak periods)

\n\nQUALIFICATIONS

You are experienced in the ins and outs of workplace strategy development and implementation. You want to work for an entrepreneurial, global company that is focused on creating world class outcomes. You are a creative and motivated individual who likes to roll up their sleeves and deliver value to clients across all industries. You subscribe to the thinking that variety is the spice of life and enjoy working on different projects and clients simultaneously.

7+ years of credible, related work experience in the field of real estate, architecture, design, or consulting

Undergraduate degree (graduate degree preferred)

In-depth knowledge of the field of workplace strategy

Leadership capabilities including conflict management and strong interpersonal skills

Strong client-service oriented work ethic driven by a desire to act

Passion for strategic and creative problem solving

Strong quantitative/analytical skills and attention to detail

Comfort in translating large data sets into compelling findings

Ability to present and articulate ideas and analyses

Outstanding listening, written and oral communication skills

Intellectual curiosity and comfort with ambiguity and complex challenges

Ability to work in multi-disciplinary and distributed teams

Highly proficient in MS Office Suite of Products

Experience working with other software preferred (e.g., Tableau, Adobe Creative Cloud, AutoCAD/Revit)

LOCATION

We are seeking candidates for our office(s) in Boston, Dallas and Chicago",Real Estate,Real Estate,"Los Angeles, CA","Workplace Strategy, Senior Manager",CBRE,MA
4,"Founded in 1986 by 68 of the world’s largest companies in response to the severe liability insurance shortage in the United States, XL Group (NYSE: XL) grew primarily through strategic mergers and acquisitions into a global insurance and reinsurance solutions provider. Employing over 7,000 employees, XL Group has more than 100 offices and operates in over 30 countries around the world.

On May 1, 2015, we completed our acquisition of Catlin Group Limited (LSE: CGL) – making us a larger firm with a leading presence in the global specialty insurance and reinsurance markets. Most importantly, with our combined talent and expertise we are now in an incredible position to better assist clients in solving the world’s most complex risks. Separately, XL and Catlin were two strong, innovative companies. Together, we’re even stronger.

XL Catlin recognizes data and information as critical business assets, both in terms of managing risk and enabling new business opportunities. This data should not only be high quality, but also actionable – enabling XL Catlin’s executive leadership team to maximize benefits and facilitate sustained competitive advantage. Our Chief Data Office also known as our Enterprise Business Data Solutions team (EBDS) is focused on driving innovation through optimizing how we leverage data to drive strategy and create a new business model – disrupting the insurance market.

As we develop an enterprise-wide data and digital strategy that moves us toward greater focus on the use of data and data-driven insights, we are seeking a Data Scientist & Data Engineering Centre of Excellence Lead. In this role, you will be responsible for leading Data Science projects from end to end & with meeting the challenges of collecting, storing and processing large sets of data within our XL Catlin Data Ecosystem.

As a COE Lead you will also be part of the senior team responsible for driving our wider function and organization to being data driven. You will also be tasked

What will your essential responsibilities include?
Organization of large datasets in order to get actionable insights from them to find new data sources and innovative usage of existing data.
Collecting data from various different sources with our Data Ecosystem Engagement Platform from web APIs to internal database encoded in SQL
Carry out exploratory data analysis so you can navigate a dataset and come out with some broad conclusions based on some initial appraisal.
Use algorithms and programming to efficiently go through large datasets and apply treatments, filters and conditions to your data.
Create meaningful data visualizations (in this you will be assisted by a dedicated Data Visualization COE) that communicate your findings and relate them back to how your insights create business impact.
Lead a small team of Data Scientists within the Enterprise Business Data Solutions Function and furthermore co-ordinate efforts with other Data Scientist teams across the organization ensuring strategic and Enterprise wide disciplines and being adhered to.
Your team will work across numerous Enterprise Business Data Solutions Centers of Excellence, including but not limited to the following: Applied Augmented Intelligence analysts, digital and user analytic analysts, data visualization analysts.
Implementing optimal solutions for maintaining, implementing and monitoring these varied data sets
Implementing ETL other processes
Gather and process raw data at scale including writing scripts, web scraping, calling APIs, write SQL queries, etc.
Build and maintain robust data pipelines within our ecosystem to deliver internal and 3rd party datasets as required
Assist in the integration with 3rd party (external) party data providers
Deliver ad-hoc data requests from our Functional Data Scientist team as required for our cloud based workbench analysis platform
Monitoring performance and advising any necessary infrastructure changes
In this role, you will report to the Global Head of Enterprise Business Data Solutions – Advancement.

We’re looking for someone who has these abilities and skills:
Extensive experience as a Data Scientist or comparable role and aat least 3 years of experience involving quantitative data analysis to solve problems
Degree in applied Math, Economics, Statistics, Engineering, Computer Science or other quantitative field.
Displays understanding of and ability to use programming languages like Informatica, Data Virtualization, and SQL dealing with structured and non-structured datasets
Experience with big data solutions such as Hadoop of advantage
Broad skills in Statistical and Mathematical reasoning, business communication/leadership, and programming.
Passionate about finding insights in large datasets, synthesizing and communicating results and driving practical business impact for the company
Demonstrates excellent verbal and written communication skills as well as the ability to bridge the gap between data science and business management.
Proficient understanding of distributed computing principles
Management of Hadoop cluster and all included services
Ability to solve any ongoing issues with operating the cluster
Experience with integration of data from multiple data sources
Knowledge of various ETL techniques and frameworks
Experience with various messaging systems",Insurance Carriers,Insurance,"Paris, France","CoE Lead, Data Science and Engineering",XL Catlin,MA
5,"Career CategoryStrategy and InnovationJob Description

Amgen is seeking a Principal Engineer of Data Science to be based out of our Thousand Oaks, CA global headquarters or our office in Cambridge, MA, and who will report to the Executive Director of Process Development (Digital Integration and Predictive Technologies).

The Principal Engineer of Data Science will take his/her passion for data analytics, and artificial intelligence (AI) technologies including Machine Learning, Natural Language Processing (NLP), statistical modeling / pattern recognition, computer vision, Augmented Intelligence, Augmented and Virtual Reality, and data modeling / visualization technologies to join our team to lead the newly formed Cognitive Computing group. The incumbent will be asked to further develop the group based on the business needs and will be given opportunities to apply their expertise to enhance the way data are used to inform and make decisions at Amgen especially using AI technologies.

Functionally, the Principal Engineer of Data Science will be engaged in the integration of data and information management systems with various operations groups at Amgen sites as well as corporate functions. Working on advancing digital transformation programs in the area of cognitive computing, the Incumbent’s responsibilities include understanding and influencing the regulatory landscape in data science and cognitive computing within the biopharmaceutical industry.

Amgen’s Digital Integration and Predictive Technologies organization is a global Process Development function that develops and deploys advanced computational technologies in: 1) data capture, integration, management and predictive analytics, 2) empirical and first principles modeling towards improved process understanding and robustness, 3) monitoring, control, prediction and optimization of manufacturing, and 4) advanced sensors and automatic model predictive control.

Responsibilities of the Principal Engineer of Data Science include:
Advances the use and utility of NLP including but not limited to Watson Explorer Content Analytics technology in Process Development and in broader Operations areas
Develops, enhances, automates, and manages analytics models across Process Development and Operations where applicable
Creates cognitive applications with dynamic visualizations to aid in data interpretation and usage towards automating manual data management tasks human scientist otherwise need to perform
Identifies and applies Machine Learning methods and tools into business needs
Works with Process Development scientists and engineers to implement cognitive computing technologies towards reducing wet experiments, increasing data driven insights and improving efficiencies and agility
Leads proof-of-concept technology development in an agile environment to quickly identify new solutions and collaborate internal and external groups (including managing university collaborations) in technology landscape exploration to meet business needs
Basic Qualifications:

Doctorate degree and 2 years of Data Science and/or Machine Learning and/or Artificial Intelligence experience

OR

Master’s degree and 6 years of Data Science and/or Machine Learning and/or Artificial Intelligence experience

OR

Bachelor’s degree and 8 years of Data Science and/or Machine Learning and/or Artificial Intelligence experience

OR

Associate’s degree and 10 years of Data Science and/or Machine Learning and/or Artificial Intelligence experience

OR

High school diploma / GED and 12 years of Data Science and/or Machine Learning and/or Artificial Intelligence experience

Preferred Qualifications:
8+ years’ experience in Data Science and/or Machine Learning and/or Artificial Intelligence experience
4+ years industry experience in the Biotechnology, Pharmaceutical, or other Healthcare-related field
Proven record of implementing Project Management tools, methodologies, practices and infrastructure, as related to the Biopharmaceutical Industry
Informed with current biopharmaceutical industry knowledge, news and trends and ability to apply to programs
Independent, motivated, team member with experience in a matrix environment
Amgen is committed to unlocking the potential of biology for patients suffering from serious illnesses by discovering, developing, manufacturing and delivering innovative human therapeutics. This approach begins by using tools like advanced human genetics to unravel the complexities of disease and understand the fundamentals of human biology.

Amgen focuses on areas of high unmet medical need and leverages its expertise to strive for solutions that improve health outcomes and dramatically improve people’s lives. A biotechnology pioneer since 1980, Amgen has grown to be one of the world’s leading independent biotechnology companies, has reached millions of patients around the world and is developing a pipeline of medicines with breakaway potential.

Join Us

If you're seeking a career where you can truly make a difference in the lives of others, a career where you can work at the absolute forefront of biotechnology with the top minds in the field, you'll find it at Amgen.

Amgen, a biotechnology pioneer, discovers, develops and delivers innovative human therapeutics. Our medicines have helped millions of patients in the fight against cancer, kidney disease, rheumatoid arthritis and other serious illnesses.

As an organization dedicated to improving the quality of life for people around the world, Amgen fosters an inclusive environment of diverse, ethical, committed and highly accomplished people who respect each other but compete intensely to win. Together, we live the Amgen values as we continue advancing science to serve patients.

Amgen is an Equal Opportunity employer and will consider all qualified applicants for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, or disability status..

Apply",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,"Thousand Oaks, CA",Principal Engineer of Data Science,Amgen,MA
6,"Location: Cambridge, MA

Job Code: HDS-0010-18

H3 Biomedicine is a leading company in cancer genomics based drug discovery, delivering on the promise of precision medicine. The company was launched in 2011 with an unprecedented $200 million funding commitment from Eisai plus additional funding for clinical programs. As a clinical-stage biopharmaceutical company, we uniquely leverage our distinct insights from cancer genomics and real-life patient data to advance our projects to clinical proof of concept and beyond. H3 embraces a novel business model in which it collaborates with Eisai, a leading global pharmaceutical company to create a prolific drug discovery engine and partnership platform.

H3 Biomedicine has built a strong data science team with varied scientific background, skillset and responsibilities, spanning data analytics, cancer genomics, bioinformatics, scientific data management and integration to high performance computing. The team has been fully integrated in our research and development organization as a core strength.

We are seeking a passionate scientist who is strongly motivated to see real scientific and business impact of data science. The ideal candidate is this real mix of individual who is visionary, scientific and practical at the same time.

Principal Duties and Responsibilities
Develop, champion, and implement vision and strategy of data science. The successful candidate will be passionate about seeing real world impact of data science and have a solid understanding of scientific and business needs, as well as the areas of data science that can be transformative and impactful.
Be a scientific partner with both discovery and development leadership members to proactively identify scientific and business needs and through thoughtful implementation, positively impact scientific and business decisions.
Lead, manage, coach and mentor a team of computational biologists/data scientists. Must be passionate about, and have experience with, talent development.
Develop flexible resource model that will focus and amplify internal strength and leverage the department’s unique expertise, strength, and resource to meet business needs. Must be open minded and committed to nurturing mutually beneficial collaborative partnerships.
Stay on the forefront of cancer genomics, data science, real world evidence and digital health. Proactively identify new scientific and business opportunities and partners. Be able to translate new scientific and business trends into internal practice.
Continue to develop established internal areas of strength from cancer genomics science, pharmacogenomics, scientific data management, integration and exploration through visualization.
Continue to champion data democratization and develop solutions to enable departments across the company achieve data driven decision making.
Develop the strategy and implementation plan of real world evidence capability, lead its implementation and demonstrate business impact.
Qualifications
10-15 years of data science experience in life science, ideally biopharmaceutical research and development companies.
5 or more years of experience leading and managing a team. Ideally, has been a key business partner of core business.
D or equivalent in life science, data science or related field.
Demonstrated scientific accomplishment in scientific publications and meeting presentation.
Good understanding of the drug discovery and development process and working knowledge of key scientific and business questions.
Ability to develop and foster collaborations with external partners.
Excellent interpersonal, organization, verbal and written communication skills with ability to present key information objectively and collaborate effectively across the organization.
Problem-solving skills, attention to detail and ability to drive deliverables.
Ability to organize and prioritize tasks in a timely and accurate manner and drive high-level decision making.
Ability to work collaboratively in a dynamic environment integrating cross-functional issues and balance of competing priorities effectively.
About H3 Biomedicine Inc.

H3 Biomedicine Inc. is a privately-held, uniquely-structured oncology discovery enterprise whose sole mission is to become a prolific source of new drugs that treat more human cancers with greater success. H3 Biomedicine is applying the expertise of leading scientists to the integration of insights from cancer genomics with innovative capabilities in synthetic chemistry and tumor biology to pursue the most promising current opportunity in cancer therapeutics: patient-based, genomics-driven, small molecule drugs.

Submit Your Résumé",Health Care,$1 to $5 million (USD),"Cambridge, MA",Head of Data Science,H3 Biomedicine,MA
7,"Want to be part of shaping the future? Our breakthrough ability to unlock insights from the web radically improves intelligence and cyber threat visibility for our commercial customers. We're a high-energy, fast-paced, and fast-growing company. You'll need the ability to understand and adapt to rapid product and technology developments, as we improve our products in close partnership with customers. You'll have the support of a seasoned executive management team and world-class investors.

This Role:

Recorded Future is a guardian of the internet. We defend against cyber attacks by analyzing the open web, deep web, and dark web. Our harvesting pipeline reads over 700,000 web sources, and our real-time multilingual natural language processing technology takes that content from raw text to alerts and visualizations in minutes.

The Data Science team takes ownership of this unique dataset. We're looking to implement the next level of language modeling in our data with techniques like word2vec and semantic entity analysis. We're looking for smart and ambitious people with a strong engineering foundation and a quantitative mindset to help us take this on. You will join a team of motivated people working on a tough problem, and help us shine a light into the dark corners of the internet.

Qualifications:
Technical education: BA, BS, MS, or PhD in Computer Science or related discipline, with a strong academic record.
Natural language processing: Experience with word2vec, Glove embeddings, or similar techniques. You love finding meaning in massive quantities of text data connected to real human problems and you know how to write the code that makes that happen.
Programming: Solid Python programming and comfort with developing production code.
Excellent communication: Your clarity of thought is always apparent in your crisp and articulate emails, Slack chats, phone calls, and in-person conversations.
Bonus if you have experience or interest in the area of cybersecurity.
We realize we can only succeed with a team of very smart and passionate people. If you're looking to work in a unique environment with ambitious, dedicated colleagues, the chance to collaborate with fantastic users and customers, then we have a lot in common! You'll also be equipped with top technology, enjoy trips, ""the best"" coffee, great food and fun. We offer competitive compensation, including stock options and a full range of benefits, as well as a great culture, commitment to professional development and social responsibility.

Don't forget to check out our Podcast! Join the Recorded Future team, special guests, and our partners from the CyberWire to learn everything you want to know (and maybe some things you'd rather not know) about the world of cyber threat intelligence. All episodes are free and available on iTunes, GooglePlay, and Stitcher.",Internet,Information Technology,"Somerville, MA",Data Scientist,Recorded Future,MA
8,"About You

We are seeking talented and creative Data Scientists and Machine Learning Researchers. These positions will help define how our products evolve by working closely with our Engineers to rapidly prototype new features and complementary products, delivering our customers actionable intelligence from large data sets. This position involves research as well as software implementations of machine learning systems. You will need to be able to understand user needs through interaction with client-facing staff, architect solutions and shepherd products through prototype phase. You will need to be comfortable working in the most agile of environments. Requirements will be vague. Iterations will be rapid. Researchers must be nimble and take smart risks.

Responsibilities
Mine and analyze data pertaining to customers business experience to discover critical business insights
Generate ideas for new products, from directing high-level concept formation to prototyping
Synthesize research data, turning data to actionable insights and specific model requirements
Quickly deploy out-of the-box solutions where possible, innovate when necessary
Stay current with advancements in Machine Learning and advocate for the appropriate application of those advancements in our own products
Work closely with engineers and production developers to ensure clear, effective communication within the team
Occasionally develop short, optimized pieces of code
Ideal Candidate Profile

As a candidate, you must have facility in bringing ideas to a scalable reality, meeting equally well the needs of users and business goals. You are equal parts researcher, information architect and hacker. You communicate and collaborate well with software engineers. You care deeply about the details while always keeping the big picture in mind. You enjoy developing creative solutions to difficult problems in an autonomous, startup environment with direct contact to top management and industry experts. You are passionate about innovating and enjoy independence to pursue designated goals.",Consulting,Business Services,"Seattle, WA",Data Scientist,gradient A.I.,MA
