,job_description,industry,sector,location,job_name,company_name,State
15,"Company Description

null
Job Description

Ancestry seeks a Senior Product Analyst (Data Science) to work in an exciting and dynamic area, with huge opportunity for learning. If you love diving into massive datasets but also want the opportunity to shape the vision and strategic role of Product Analytics then this may be the role for you. Working closely with members of Product, Marketing, Data Science and Engineering teams. You will define and report on key metrics, analyze customer behaviors/data, optimize our products and content and build tools/service to improve Analytics productivity.

What you will do
As a key partner on the Product Management team, you will participate annual product planning, new product design, execution, review and continuous product feature improvement
Prioritize product efforts by assessing opportunity size and forecasting macro impact
Implement and analyze A/B or Multi-Variate Tests to measure the impact of product decisions and changes
Collaborate with business partners to identify critical business problems/key knowledge and translate them into technical analyses and deliver actionable insights
Create dashboards, reports, and analyses that explain what happened and why
Identify and understand various data sources; build tools and services to improve analysis and experimentation throughput, and work with Data Warehouse team to make online and offline data cross platforms available.
Qualifications

Who you are
4+ years of demonstrated experience at senior level analyzing product and content user behavior for online consumer software product, e.g. online shopping, social site, streaming services, gaming and etc.
2+ years of experience in each of following:
using/implementing data tracking for user behavior
analyzing very large datasets with SQL (Redshift, Teradata, Oracle, or MySQL) and R, SAS or other statistical package.
conducting product experiments and using Design of Experiment
Bachelor's Degree in related field required. Masters/PhD in Statistics, Operation Research, Applied Mathematics, Economics, Computer Science, or a quantitative discipline preferred.
Technical requirements:
Being able to write Python or R programming to run analysis on big Dataset is PLUS
Advanced proficiency in Excel (pivot tables, advanced formulas, etc)
Strong research and analytical mindset and extremely detail-oriented
Team player with positive and can-do altitude, excellent interpersonal skills, inquisitive, self-starter, energetic and striving in a fast-moving environment.
Strong communication skills, written and verbal; ability to present data and its implications in a clear, concise manner; balanced technical and business perspectives.
Ability to deal with change and ambiguity, resilient
Additional Information

Were a cutting-edge tech company with a very human missionto help every person discover, preserve, and share the story of what led to them. Combining the rich information in family trees and historical records with the genetic details revealed in DNA, we create unique experiences that give people a new understanding of their lives, because connecting all the pieces of our family story can give us the deepest sense of who we are.

For more information on what we do and why you would want to work at Ancestry, visit our careers page:www.workforancestry.com

Ancestry is not accepting unsolicited assistance from search firms for this employment opportunity. All resumes submitted by search firms to any employee at Ancestry via-email, the Internet or in any form and/or method without a valid written search agreement in place for this position will be deemed the sole property of Ancestry. No fee will be paid in the event the candidate is hired by Ancestry as a result of the referral or through other means .

Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability or protected veteran status.

IND2 #LI-Post

#GDSponsored",Internet,Information Technology,"Lehi, UT",Senior Product Analyst (Data Science),Ancestry,CA
16,"Data Science Intern (Fall 2018)
Engineering
10525 Vista Sorrento Parkway, San Diego, CA, USA
Internship

ABOUT MYERS MEDIA GROUP
Myers Media Group is a fun, fast-paced team that is changing the Macro SEO (Search Engine Optimization) game! Youll gain work experience on SEO based projects and product that deliver millions of pages of content for top companies such as Expedia, Travelocity, Sears, Orbitz, Flights.com, and more. MMG has been around 10 years but we still roll like a start-up with a stocked kitchen, unlimited beverages, weekly catered meals, and exciting team building events. Full time employees have access to flexible work scheduling (some roles), unlimited PTO, 401K plus match, medical, dental, and vision, EAP, wellness program, and access to some of the best medical providers in San Diego!

REGIONAL REQUIREMENTS

Resumes from candidates outside of San Diego, CA will not be considered.

You must be able to commute to our Sorrento Valley office.

JOB SPECIFICATIONS
Desired Start Date: Fall 2018
Length: Fall 2018 Semester, with possibility of extension
Desired Availability: 10-20 Hours/Week

PAY RANGE
Unpaid Internship Experience

JOB OVERVIEW
We are looking for a Data Science Intern to join our team and gain experience with data analysis, natural language processing, analysis of keyword metrics and more. Intern will work with our senior software developers on projects using Machine Learning, Python, Spark, Jupyter Notebooks, PostgreSQL, and more. The ideal candidate will be an innovative, creative, out-of-the-box thinker with a strong attention to detail.

You will be working closely with the Engineering and Project management teams.

EDUCATIONAL EXPERIENCE
Currently enrolled in school as a Junior or Senior in Data Science or Computer Science and working towards a Bachelors degree.

JOB DUTIES/RESPONSIBILITIES
Work on data analysis and machine learning projects using: Python, Pandas, Jupyter notebook, Scikit-learn, SQL, and other tools.

REQUIRED SKILLS/EXPERIENCE
6 months educational and/or work related experience as it pertains to the position.
Experience with Python, SQL (MySQL or PostgreSQL preferred), Jupyter Notebook, Eclipse, Pycharm, Visual Studio or other development environments
High level of attention to detail, written and oral communication skills
BONUS SKILLS/EXPERIENCE
Exposure to Spark / PySpark
Familiarity with version control systems (Git/Github or SVN)
Python Packages: SciKit-learn, Pandas, SciPy, NumPy, NLTK, Matplotlib
Docker
Amazon Web Services
WE ARE AN EQUAL OPPORTUNITY EMPLOYER

It is the policy of Myers Media Group (MMG) that no employee or applicant will be discriminated against because of race, color, religion, sex, national origin, age, marital status, disability, or veteran status. MMG will consider all individuals for any position for which they are qualified and able to perform.

TO APPLY
Before you apply, make sure you meet the skills and location requirements specified in this job posting.

Required:
Cover Letter
Resume",Enterprise Software & Network Solutions,Information Technology,"San Diego, CA",Data Science Intern,"Myers Media Group, LLC.",CA
17,"About Us

Figure Eight is the essential Human-in-the-Loop AI platform for data science and machine learning teams. The Figure Eight software platform trains, tests, and tunes machine learning models to make AI work in the real world. Figure Eight's technology and expertise supports a wide range of use cases including autonomous vehicles, intelligent personal assistants, medical image labeling, consumer product identification, content categorization, customer support ticket classification, social data insight, CRM data enrichment, product categorization, and search relevance.

Headquartered in San Francisco with a presence in Tel Aviv and backed by Canvas Venture Fund, Trinity Ventures, and Microsoft Ventures, Figure Eight serves data science teams at Fortune 500 and fast-growing data-driven organizations across a wide variety of industries. For more information, visit www.figure-eight.com.

Figure Eight (formally CrowdFlower) has recently undergone a major change. We're really excited about our new name as we help make AI work in the real world. We have several blog posts detailing this change (1, 2, and 3).

About the Role

This position is part of the machine learning team which has high impact and responsibility for all the Human-in-the-Loop AI offerings of Figure Eight. You will be rapidly prototyping ideas and concepts that will facilitate, accelerate and expand our platform through an iterative process. You will collaborate with Product and Engineering teams to push prototypes to products that help our customers make AI work in the real world.

Responsibilities
Creating machine learning driven prototypes.
Building new ways of collecting training data.
Supporting research on augmenting human and artificial intelligence.
Developing tools that accelerating ML model training and production performance.
Qualifications
You have scikit-learning experience.
You know how to build a machine learning model (and have done it before ideally).
You can take a machine learning model and turn it into a real product.
1+ years experience with API integrations.
1+ years experience in Reactive/Redux.
Experience of rapid prototyping.
Familiarity with various front-end/backend frameworks and technologies that enable end-to-end development.
Familiarity with modern deep learning frameworks.
Being comfortable in dealing with uncertain and ill-defined problems.
Being self-motivated and eager to find and learn the right tool to solve a given problem.
Good to Have
Advanced degrees in HCI, Machine Learning, Data Science, Math and/or UX research related areas.
Experience in running jobs on Figure Eight platform.
Experience in experimental design comparing human (or model) performance across conditions.
Exposure in cloud-based AI services.
How to Apply

Submit your resume and a cover letter (1/2 a page is fine!) about why you are excited about building applications to support a wide variety of Annotation and Machine Learning use cases.",Internet,Information Technology,"San Francisco, CA",Machine Learning Developer,Figure Eight,CA
18,"Job Summary:


The Federal Reserve Bank of San Francisco’s Division of Financial Institution Supervision and Credit seeks an upbeat, collaborative individual to work as a supervisory/quantitative analyst in the Data Analytics Group with an emphasis in data manipulation, visualization and general programming.

Group Description:


Data Analytics is a multidisciplinary group that works with various business lines within FISC to support and improve processes within bank supervision. Leveraging our skills in text mining, Tableau, financial analysis, and statistical analysis we develop a broad range of reports and tools which are designed to identify emerging risks, visualize data, and develop/maintain quantitative models for the Division and occasionally the Board.

Responsibilities:
Developing, documenting & maintaining statistical, financial and/or econometric models to analyze capital, asset quality, earnings, liquidity risk exposure, or other sophisticated concepts, at banking institutions.
Providing modeling and analytical assistance to a line of business or product area, functioning as day-to-day technical expert.
Developing methods for applying data mining, NLP, and machine learning to improve the Division’s analytical and supervisory capabilities.
Interpreting and manipulating large financial data sets to extract data stories, and use visualization techniques to communicate insight.
Preparing, enhancing, and maintaining technical documentation.
Presenting results to both technical and non-technical audiences, and visualizing data to communicate complex ideas.
Essential Skills and Experience:

An applicant for employment must be a U.S. Citizen, U.S. National, or hold a permanent resident/green card with intent to become a U.S. Citizen.
You should have 5-7 years of data analytics experience, with some experience in banking, finance, or banking supervision.
Advanced degree in a quantitative discipline (data science, statistics, computer science, economics/econometrics, finance, applied mathematics, operational research, physics, bioinformatics, engineering, etc.) is preferred.
Strong written, verbal, and data analysis skills with the ability to balance multiple assignments and shift gears when new priorities arise. Prior project management experience is a plus.
Expertise in modern advanced analytical tools and programming languages such as Python, Scala, Java, SAS and/or R. Efficient in SQL, Visual Basic, etc. Some experience working in cluster computing environments and a familiarity with Tableau would also be helpful.
Knowledge of and experience with the interpretation and visualization of Financial and Economic data to develop customized data reporting.
Deep understanding of statistical and econometric theory and ability to practically apply these theories towards data analysis.
Experience with data mining and computational algorithms and statistical modeling techniques such as clustering, classification, regression analysis, decision trees, neural nets, support vector machines, anomaly detection, sequential pattern discovery, and/or text mining for predictive analytics.
The Federal Reserve Bank of San Francisco is an Equal Opportunity Employer. Our people proudly reflect the diversity and the ideas of the community we serve. If this role interests you, please submit your current resume via the 12L Portal.",Investment Banking & Asset Management,Finance,"San Francisco, CA",Data Science Specialist,Federal Reserve Bank of San Francisco,CA
19,"Vectra Networks delivers a new class of real-time threat detection and advanced analysis of active network intrusions. Vectra Networks picks up where perimeter security leaves off using AI to provide deep, continuous analysis of both internal and Internet-facing network traffic for all phases of the attack progression as attackers attempt to breach, spy, spread, and steal within networks.

Vectra directly analyzes network traffic in real time using combination of patent-pending data science, machine learning, and behavioral analysis to detect attacker behaviors and user anomalies in the network. All detections are algorithmically correlated and prioritized to show an attack in context, and Vectra Networks' machine learning adapts as attacks evolve.

Position Overview:

Apply cutting edge machine learning, artificial intelligence, and modeling techniques to stop hackers in real time as they attack networks. As part of the data science internship program, you will directly impact the product by developing new methods using cutting edge techniques to detect malicious and anomalous behaviors on the network.

We are looking for qualified undergraduate and graduate interns eager to learn and deliver a project that will be used in the product

Qualifications:
Undergraduate or Graduate major focusing on Computer Science, Engineering, or similar computational discipline
Python programming experience
Strong machine learning knowledge and/or mathematical foundations with experience solving tough, real-world problems
Excellent collaboration skills",Computer Hardware & Software,Information Technology,"San Jose, CA",Data Science Internship,Vectra Networks,CA
20,"Because you belong at Twilio

The Who, What, Where and Why

Who?

This is an internship opportunity for the Summer of 2019. You will be working in a rapidly evolving and fast-paced environment, with a team that is implementing a reliable, auto-scaling, software-based telephony applications, and develops machine learning solutions for improving quality of service, natural language processing, and fraud prevention, among others.

You should have the following:
You are working towards an advanced degree in Mathematics, Statistics, Computer Science/Engineering or another quantitative discipline.
You want to develop skills and industry experience while working on machine learning-based products that have an impact on real customers.
Hands-on experience with Python or R, and familiarity with C/C++ or Java/Scala.
Experience in data processing, analytics, business intelligence, and reporting is a plus.
Experience with technologies such as hadoop, spark, etc. is a plus.
What?

As a Data Science Intern you will experience the following -
Be a Data Scientists, not just an ""intern"".
During your internship, you will be given responsibility for core features or research topics directly affecting services that ship to our users.
You will be expected to embrace the challenges, learn fast and deliver great results.
You will bring the willingness to learn and grow and we will reciprocate with ample opportunity to do just that, in a friendly, fun and exciting startup environment!
Learn to develop beautiful and profitable applications.
Demonstrate consistent improvement in your coding skills, issue-tracking and source control systems, and agile research and development mentality.
Participate in code reviews, bug tracking and project management with the rest of the Twilio Team.
Why?

Twilio is a company that is empowering the world’s developers with modern communication in order to build better applications.

Twilio is truly unique; we are a company committed to your growth, your learning, your development and your entire employee experience. We only win when our employees succeed and we're dedicated to helping you develop your strengths. We invest in weeks dedicated to tackling hard problems and creating your own ideas. We have a cultural foundation built on diversity, inclusion and innovation and we want you and your ideas to thrive at Twilio. Come join us.

About us:

More than 2 million developers around the world have used Twilio to unlock the magic of communications to improve any human experience. Twilio has democratized communications channels like voice, text, chat, and video by virtualizing the world’s telecommunications infrastructure through APIs that are simple enough for any developer to use, yet robust enough to power the world’s most demanding applications. By making communications a part of every software developer's toolkit, Twilio is enabling innovators across every industry — from emerging leaders to the world’s largest organizations — to reinvent how companies engage with their customers. Founded in 2008, Twilio has over 1,000 employees, with headquarters in San Francisco and other offices in Bogotá, Dublin, Hong Kong, London, Madrid, Mountain View, Munich, New York City, Singapore and Tallinn.

Twilio is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal opportunity regardless of race, color, ancestry, religion, gender, gender identity, parental or pregnancy status, national origin, sexual orientation, age, citizenship, marital status, disability, or Veteran status and operate in compliance with the San Francisco Fair Chance Ordinance.",Internet,Information Technology,"San Francisco, CA",Data Science Intern - Summer,Twilio,CA
21,"Credit Sesame is the nations only full-lifecycle credit management service that helps consumers achieve financial wellness. Since 2010, weve helped millions improve their financial health, at no cost to them, by offering the best tools possible to access, understand, use, and protect their credit so they can lead better lives.

We are a fast-growing, nimble startup, and we succeed only because of our amazing teammates and our strong, positive culture.

Were looking for a Data Science Manager to help guide product development through analytics and data science while leading a rapidly growing team that solves our toughest analytical problems. This is a player/coach role, and much of your time will be spent working with your team to solve business problems through data. Youll support the creation of Credit Sesames creative products that help its millions of members, and youll also play a vital role in the growth of our organization.
Youll be...
owning the analysis of large sets of data and extract actionable insights that drive product decisions;
leading a team of data scientists by setting focus, strategy, and priorities that influence and impact the organization;
instrumental in scaling, leading, and running a premier data science team that drives tangible business impact through meaningful insights and innovation;
using predictive modeling to improve insights for prospective and current customers;
working closely with cross-functional teams of product managers and engineers;
communicating insights and recommendations to key executives;
serving as a champion of sound decision making at all levels of the company.
Youll make an impact because...
you have over 8 years of experience in Data Scienceincluding the ability and experience to grow the team;
you have a Bachelors in Engineering, Applied Math, Statistics, or other quantitative field (ideally, a Masters or PhD);
you have strong experience with rule-systems, Java, and Python;
you convey information clearly and simply so youre easily understood and things get done;
you have a natural attention to detail;
you have the ability to thrive in a dynamic startup environment.
Youll love working with us because...
we pioneered the Personal Credit Management space;
you will have huge potential to grow with a dynamic startup thats a category leader;
we have an amazing company culture with the best coworkers in the Bay Area;
you will get equity in a leading startup that is backed by top VCs, along with comprehensive medical, dental, vision insurance;
we have meals catered twice a week;
we offer both free on-site fitness centers and a monthly fitness reimbursement;
we have fully-stocked kitchens with tasty snacks and drinks;
we have open paid time offtake the time off you need so youre happy and healthy;
we are only a block from the Montgomery Street BART;
you can work in either our San Francisco or our Mountain View office;
we are an equal opportunity employer.",Internet,Information Technology,"Mountain View, CA",Data Science Manager,Credit Sesame,CA
22,"People.ai is the AI platform for data-driven enterprise companies. We're building the world's largest self-updating business activity and relationship graph. We're leveraging ML and AI to deliver real-time insights to business leaders and executives. Our team members value one another, our customers, radical transparency, and end-to-end ownership.

Youll be joining a veteran team with experience at market leaders including Marketo, Oracle, Salesforce, Box, Lattice Engines, and Responsys. People.ai is headquartered in San Francisco, CA and is backed by Silicon Valleys top investors, including Y-Combinator, Lightspeed Venture Partners, GGV, Index, and Shasta.
Responsibilities
You will establish and grow the data science practice at People.ai
You will define best practice and thought leadership around data science
You will partner with Customer Success, Product, and Engineering teams to derive requirements and drive results.
You will execute across development life-cycle: formulation, modeling, evaluation, and deployment of data science features to production
You will research, evaluate and implement statistical methods to track metrics
Quick prototyping using frameworks like Python/Spark
You will stay current on industrial and research trends, positioning, and customer needs.
You will actively recruit, evaluate, hire, and mentor team members
Requirements
An advanced degree in a data science related field (e.g., Statistics, Computer Science) or equivalent work experience.
Proven track record of translating real-world problems into successful data science projects.
3+ years of experience in machine learning, predictive modeling, NLP or experiment design
You have the ability to code in Java or Scala, or Python
Familiarity with a variety of deployment environments, especially AWS
Good understanding of SQL language and be able to write programs to extract and transform data from relational databases or other sources such as Hadoop/Hbase.
Comfortable working with Hadoop and related tools such as hbase, hive, kafka, spark platform etc.
Experience with data visualization and usage of visualizations to articulate and clarify findings
Familiarity with Salesforce or other CRM applications a plus.",Enterprise Software & Network Solutions,Information Technology,"San Francisco, CA",Head of Data Science - AI/ML Enterprise SaaS,People.ai,CA
23,"We're the driverless car company. We believe in improving people's lives by making transportation safer, more accessible, and more convenient. We're building the world's most advanced software to fuel the driverless cars that safely connect people to the places, things, and experiences they care about.

We seek and embrace diversity in all of its forms. We continuously push ourselves to think differently and take ownership wherever it's needed. This is a place for dreamers and doers to succeed. If you share our passion for achieving what some say is impossible, join us.

About the role:

As a Senior Technical Product Manager, you'll help align your team around a vision, turn that vision into priorities and documentation, and then execute. You'll sit with our Infrastructure Engineering teams, and empower them to provide world class services for our company.

We're currently hiring people to work with the following teams:

Data Infrastructure accelerates our development efforts by leveraging our immense collection of data. We're building the platform to ingest and process many petabytes of data, warehouse it, and provide tooling and services for the company to gain insights from it. Experience with microservice-based architectures, relational databases, and data processing tools like Hadoop or Spark is crucial for this role. Bonus points if you have experience with AWS or on-premises server infrastructure, and machine learning infrastructure.

Data Science models the relationships between the performance of our fleet and the engineering and capital resources that generate it. We use these models to increase Cruise's safety and efficiency, from software development to the curbside. Experience with supervised and unsupervised ML model training, model deployment, and business impact analysis is crucial for this role. Bonus points if you have experience with collaborative data science tools, class-imbalanced datasets, statistical estimation and A/B testing, and shipping production ML models.

Engineering Productivity creates a world-class engineering environment at Cruise, by building and deploying services which improve productivity, process, and culture. We're building systems to run thousands of complex simulation tests of AV behavior at scale, and defining the build, release, and update process for a safety critical system that requires rapid iteration. Experience working on internal-facing tools and infrastructure is crucial for this role. Bonus points if you have experience with Docker, Kubernetes, AWS, and similar services.

Ground Truth is the one-stop service for on-demand knowledge needs that enable training, testing, and validation. We take raw data and classify, combine, and transform it into machine-understandable knowledge, by leveraging a hybrid of human and machine intelligence on top of workflow and pipeline infrastructure. Experience with data/task management and machine learning is crucial for this role. Bonus points if you have experience in UX / UI design.

Mapping provides navigational knowledge of the world to our AV via our HD maps. We turn high definition LiDAR, camera, and location data into 2D and 3D maps, then augment the maps with semantic annotations to create a machine-readable representation of the world. The generated maps power AV localization, perception, and planning intelligence, and also serve a variety of other teams. Experience with mapping or other geospatial products is crucial for this role. Bonus points if you've worked on tools for operationally heavy workflows or machine learning applications.

Product Engineering is building the components necessary to pilot and launch our ridesharing service. We are looking for a Technical PM to work with our existing PMs, and support the infra/backend related requirements. This includes everything from data validation processes to live telemetry data handling, and more. Experience with modern programming languages and APIs is crucial for this role.

Responsibilities:
Help set the vision for your product area, to align your team and others around a strategy and the picture of success
Prioritize and phase products, including defining clear success criteria and aligning stakeholders
Develop and maintain product documentation, including product requirements, acceptance criteria, and a process for ongoing and rapid iteration
Have technical discussions with engineers regarding approaches, requirements, and more
Collaborate with other stakeholders, such as product integrity, legal, and cybersecurity
Identify detailed implementation requirements, while understanding how a project relates to larger, company-wide goals to ensure we build the right products
Rapidly prioritize and re-prioritize, so efforts are always focused around the most impactful work
Requirements:

5+ years relevant work experience in tech-related fields
Strong grasp of engineering concepts to capture deeply technical requirements, and ability to translate them for non-technical audiences
Strong communication, presentation, and client management skills across a diverse group of stakeholders
Proven track record of managing all aspects of a successful software product throughout its lifecycle
Relentless focus on understanding, prioritizing, and solving customer needs
Ability to remain flexible and thrive in ambiguity
Ability to use quantitative and qualitative feedback to form insights that drive actions
Bachelor's or higher in relevant field
Bonus points:

Work experience as both a software engineer and product manager
Bachelor's degree or higher in Computer Science, Software Engineering, Computer Engineering, or similar
Perks:

Solve difficult problems that have immediate and valuable real-world applications
Competitive salary and benefits including matched 401k, medical / dental / vision, AD+D and Life
Flexible vacation and 10 paid company holidays
State of the art equipment for your work station
Lunch, snacks, and dinner
Free rides in self-driving cars!
GM Cruise LLC provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability, sexual orientation, gender identity or expression, veteran status, or genetics. In addition to federal law requirements, GM Cruise LLC complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training.

Privacy Statement",Computer Hardware & Software,Information Technology,"San Francisco, CA",Senior Technical Product Manager,Cruise Automation,CA
24,"Position Summary:
The
Recruitment Coordinator will work closely with our US Senior Recruiter as well
as our global HR team in a high growth construction consultancy. This role will
involve managing recruitment activities and building candidate relationships
and pipelines. The ideal candidate will work effectively with internal and
external clients/candidates, possess great communication skills, have the
ability to shift gears at a moment’s notice and enjoy the challenges of helping
to build a great organization of talented individuals. This is a great
opportunity for someone looking to broaden their experience and work with a
global organization in supporting our phenomenal growth plans in the US.

With
the primary emphasis on sourcing candidates, the role will support the overall
recruitment flow from inception to on-boarding. The successful candidate will be an expert in sourcing those “hard to
fill roles” and will work tirelessly to build up a healthy pipeline of
candidates.

Role and Responsibilities:
Source and screen candidates from Boolean search techniques
Schedule interviews (Face-Face and Skype for Business) across multiple time zones while working directly with candidates and hiring managers, in some cases arranging travel for visiting candidates
Update candidate records and job postings in recruitment systems and support the onboarding process (create and publish jobs to the Linesight website, LinkedIn and other external job platforms)
Conduct reference checks
Consistently provide follow-up correspondence to candidates and hiring managers on recruiting status via phone and email
Track recruitment activity and provide candidate updates on a daily basis as well as providing key data for weekly/monthly and quarterly recruitment reports
Coordinate post-interview debrief meetings and provide debrief documentation in corporate ATS system
Identify opportunities for improving candidate experience and scheduling efficiency
Liaise with colleges for open days/careers fairs
Assist in the coordination of recruitment activities as needed, including, but not limited to; employer brand messaging, referral bonus tracking and promotion, competitive landscaping and continuous improvement
Desired Experience
and Education:
2-4 years of related experience in the construction sector
Experience with an ATS system (i.e. HR Manager, Taleo, iCims)
Strong Boolean search skills and familiar with different sourcing platforms
Strong time management and multi-tasking skills
Strong oral and written communication skills
Experience with MS Word, Excel and Power Point
Bachelor’s Degree
Related experience in recruiting construction consultancy related roles (including Quantity Surveyors in the USA)
Superb customer focus, attention to detail and organization skills
Desire to progress recruitment career
Ability to work in a fast paced, quickly changing environment
Are you looking for a career with a
leading global organization, working on a dynamic range of projects? Linesight
has been providing professional consultancy services, management support and
strategic advice to the global construction industry since 1974. We offer you
the opportunity to progress your career, work on exciting projects with
world-renowned clients, and be a part of a fast-growing, fast-paced global
team.

We have deep domain knowledge and
experience spanning a multitude of sectors including Commercial, Data Centers,
Life Sciences, Healthcare, High-Tech Industrial, Hospitality, Education,
Residential and Retail. As an organization, we seek out innovative
self-starters with the skills to deliver exceptional outcomes for our clients,
and the desire to shape the environments in which we live.",Consulting,Business Services,"Dublin, Ireland",Recruitment Coordinator,Linesight,CA
25,"About Roam

The modern healthcare system generates enormous quantities of diverse, disconnected data. These data sets present substantial analytic challenges, but can also illuminate new avenues of inquiry that yield unprecedented improvements in global health. Roam is tackling these challenges by combining our proprietary data platform with advanced machine learning and natural language processing to empower life sciences companies, hospital systems, insurers, and governments to make data-driven decisions that improve patient outcomes and guide innovation.

Roam Health Knowledge Graph is the foundation of Roam's data platform and is central to all our applications. This pre-built data ontology brings the world's vast healthcare information together using a patent-pending graph architecture that structures the data while embracing the uncertainty inherent in health datasets.

Our clients generate insight from this data platform through an application suite weve engineered to facilitate efficient, iterative analysis of patient-level data at scale and with unprecedented depth. Analysis performed within the Roam ecosystem bypasses the inefficient data integration processes currently required to modify or address a new research question. Roam's technologies have been used to improve drug development, bring new drugs to market, demonstrate value to payors, and compute real world outcomes. These sample use cases, though distinct, all bring Roam closer to achieving our mission: leverage artificial intelligence to bring about sustainable and affordable improvements in patient health.

About Role

As our first Architect, you help shape Roam's products, define end-to-end technical architecture and integration with customer environments. You will work closely with product and engineering teams to deliver scalable end-to-end architecture solutions spanning from data ingestion to machine learning results in multiple cloud environments. You will work with product and engineering teams to define Roams overall platform design to best integrate with customer systems while maintaining flexibility. You will also work with customers directly to define the most valuable solution for their systems which can range from APIs and data transfers to Roam-hosted web applications or add-ons to existing clinical workflow tools. You will work with advanced machine learning and data technologies including Spark, Tensorflow, and Neo4j as well as customer data systems including electronic medical records and traditional enterprise databases. As part of executing against your architecture vision, you will work with engineering teams to maintain standards of practice and code design.
Responsibilities
Define and maintain end-to-end architecture of Roams core platform.
Design solutions that integrate Roams platform with customer systems through close collaboration with Roams engagements team and customers.
Design scalable and maintainable solutions that are deployed to multiple environments, including customer controlled systems.
Lead implementation and continuous improvements of scalable engineering practices across the organization.
Collaborate with product and technical leads to create technical requirements across multiple products and teams that address our clients business needs.
Participate in customer workshops and meetings to ensure design and delivery of technically-sound fully-integrated solutions.
Distill technical requirements across multiple customers and projects into unified solutions.
Balance competing business needs and timelines with ideal architecture.
Provide guidance and advice to technical leads on specific implementation architecture and design.
Lead and perform buy versus build decisions and technical evaluations.
Provide thought leadership throughout engineering organization to help develop and champion engineering discipline and best practices.
Play active role in identifying, evaluating and selecting vendors, partners and new 3rd party technologies.
Qualifications
10+ years of hands on software engineering experience building and/or architecting scalable, high performance systems with data analytics components.
Deep understanding and hands-on experience with designing, implementing, and deploying AWS-based architecture.
Proven experience designing, building scalable enterprise systems.
Understanding of SaaS security practices (HIPAA is a plus).
Proven track record on achieving buy-in when working with multiple highly-skilled teams.
Proven experience aligning teams toward a common technical approach, including design and coding principles, continuous integration and delivery, test automation and data management..
Solid communication skills and experience working with customers technical teams.
Excellent technical written & presentation skills, documentation, visual aids/diagrams.
Fast learner of new products and technologies.
Experience working in agile organizations utilizing Emergent Design and Lean Startup methods.
Experience working in small to medium size startups.
Beneficial Experience
HIPAA, PCI, HITECH.
Exposure to machine learning, natural language processing, general data science fundamentals.
Healthcare domain experience.
Prior experience with all or some of our technical stack - Python, Node.js, React.js, d3.js, Apache Spark, Apache Airflow, Elasticsearch, Neo4j, Terraform, Ansible, AWS .",Enterprise Software & Network Solutions,Information Technology,"San Mateo, CA",Lead Architect - Solutions & Software,Roam,CA
